0.000000000000000000e+00,3.050000000000000000e+02,7.800000000000000000e+01,4.676000118255615234e+00
1.000000000000000000e+00,3.080000000000000000e+02,7.000000000000000000e+01,4.231000423431396484e+00
2.000000000000000000e+00,3.100000000000000000e+02,7.000000000000000000e+01,4.289000034332275391e+00
3.000000000000000000e+00,3.120000000000000000e+02,7.000000000000000000e+01,4.442000389099121094e+00
4.000000000000000000e+00,3.000000000000000000e+02,7.100000000000000000e+01,4.348999977111816406e+00
5.000000000000000000e+00,2.970000000000000000e+02,7.200000000000000000e+01,4.473999977111816406e+00
6.000000000000000000e+00,2.950000000000000000e+02,7.200000000000000000e+01,4.573000431060791016e+00
7.000000000000000000e+00,3.140000000000000000e+02,7.300000000000000000e+01,4.676000118255615234e+00
8.000000000000000000e+00,2.910000000000000000e+02,7.400000000000000000e+01,4.711000442504882812e+00
9.000000000000000000e+00,3.100000000000000000e+02,8.400000000000000000e+01,4.859000205993652344e+00
1.000000000000000000e+01,3.000000000000000000e+02,8.500000000000000000e+01,5.183000087738037109e+00
1.100000000000000000e+01,3.400000000000000000e+02,1.170000000000000000e+02,4.442000389099121094e+00
1.200000000000000000e+01,2.710000000000000000e+02,1.200000000000000000e+02,4.784000396728515625e+00
1.300000000000000000e+01,3.570000000000000000e+02,1.690000000000000000e+02,4.065000057220458984e+00
1.400000000000000000e+01,2.620000000000000000e+02,1.730000000000000000e+02,4.507000446319580078e+00
1.500000000000000000e+01,3.160000000000000000e+02,1.440000000000000000e+02,3.514000177383422852e+00
1.600000000000000000e+01,2.980000000000000000e+02,1.360000000000000000e+02,4.289000034332275391e+00
1.700000000000000000e+01,3.110000000000000000e+02,1.360000000000000000e+02,3.534000158309936523e+00
1.800000000000000000e+01,3.020000000000000000e+02,1.260000000000000000e+02,3.362000226974487305e+00
1.900000000000000000e+01,3.110000000000000000e+02,1.280000000000000000e+02,3.417000055313110352e+00
2.000000000000000000e+01,3.040000000000000000e+02,1.210000000000000000e+02,3.362000226974487305e+00
2.100000000000000000e+01,3.110000000000000000e+02,1.310000000000000000e+02,3.455000162124633789e+00
2.200000000000000000e+01,3.030000000000000000e+02,1.230000000000000000e+02,3.362000226974487305e+00
2.300000000000000000e+01,3.320000000000000000e+02,2.300000000000000000e+02,3.724000215530395508e+00
2.400000000000000000e+01,2.880000000000000000e+02,2.300000000000000000e+02,3.595000267028808594e+00
2.500000000000000000e+01,3.450000000000000000e+02,3.110000000000000000e+02,3.961000204086303711e+00
2.600000000000000000e+01,2.810000000000000000e+02,3.110000000000000000e+02,4.065000057220458984e+00
2.700000000000000000e+01,3.590000000000000000e+02,3.880000000000000000e+02,2.401000022888183594e+00
2.800000000000000000e+01,2.790000000000000000e+02,3.880000000000000000e+02,2.508000135421752930e+00
2.900000000000000000e+01,3.560000000000000000e+02,3.960000000000000000e+02,2.270000219345092773e+00
3.000000000000000000e+01,2.870000000000000000e+02,3.970000000000000000e+02,2.229000091552734375e+00
3.100000000000000000e+01,3.680000000000000000e+02,4.150000000000000000e+02,2.046000003814697266e+00
3.200000000000000000e+01,2.630000000000000000e+02,4.170000000000000000e+02,1.956000089645385742e+00
