0.000000000000000000e+00,3.050000000000000000e+02,7.800000000000000000e+01,5.056000232696533203e+00
1.000000000000000000e+00,3.080000000000000000e+02,7.000000000000000000e+01,4.573000431060791016e+00
2.000000000000000000e+00,3.100000000000000000e+02,7.000000000000000000e+01,4.607000350952148438e+00
3.000000000000000000e+00,3.120000000000000000e+02,7.000000000000000000e+01,4.641000270843505859e+00
4.000000000000000000e+00,3.000000000000000000e+02,7.100000000000000000e+01,4.641000270843505859e+00
5.000000000000000000e+00,2.970000000000000000e+02,7.200000000000000000e+01,4.711000442504882812e+00
6.000000000000000000e+00,2.950000000000000000e+02,7.200000000000000000e+01,4.747000217437744141e+00
7.000000000000000000e+00,3.140000000000000000e+02,7.300000000000000000e+01,4.442000389099121094e+00
8.000000000000000000e+00,2.910000000000000000e+02,7.400000000000000000e+01,4.676000118255615234e+00
9.000000000000000000e+00,3.100000000000000000e+02,8.400000000000000000e+01,4.859000205993652344e+00
1.000000000000000000e+01,3.000000000000000000e+02,8.500000000000000000e+01,5.408000469207763672e+00
1.100000000000000000e+01,3.400000000000000000e+02,1.170000000000000000e+02,4.411000251770019531e+00
1.200000000000000000e+01,2.710000000000000000e+02,1.200000000000000000e+02,4.231000423431396484e+00
1.300000000000000000e+01,3.570000000000000000e+02,1.690000000000000000e+02,4.821000099182128906e+00
1.400000000000000000e+01,2.620000000000000000e+02,1.730000000000000000e+02,4.607000350952148438e+00
1.500000000000000000e+01,3.160000000000000000e+02,1.440000000000000000e+02,3.455000162124633789e+00
1.600000000000000000e+01,2.980000000000000000e+02,1.360000000000000000e+02,3.887000083923339844e+00
1.700000000000000000e+01,3.110000000000000000e+02,1.370000000000000000e+02,3.514000177383422852e+00
1.800000000000000000e+01,3.030000000000000000e+02,1.260000000000000000e+02,3.380000114440917969e+00
1.900000000000000000e+01,3.110000000000000000e+02,1.280000000000000000e+02,3.398000240325927734e+00
2.000000000000000000e+01,3.040000000000000000e+02,1.210000000000000000e+02,3.362000226974487305e+00
2.100000000000000000e+01,3.110000000000000000e+02,1.310000000000000000e+02,3.417000055313110352e+00
2.200000000000000000e+01,3.030000000000000000e+02,1.230000000000000000e+02,3.380000114440917969e+00
2.300000000000000000e+01,3.320000000000000000e+02,2.300000000000000000e+02,3.514000177383422852e+00
2.400000000000000000e+01,2.880000000000000000e+02,2.300000000000000000e+02,3.514000177383422852e+00
2.500000000000000000e+01,3.450000000000000000e+02,3.110000000000000000e+02,3.887000083923339844e+00
2.600000000000000000e+01,2.810000000000000000e+02,3.110000000000000000e+02,3.987000226974487305e+00
2.700000000000000000e+01,3.590000000000000000e+02,3.880000000000000000e+02,2.312000036239624023e+00
2.800000000000000000e+01,2.790000000000000000e+02,3.880000000000000000e+02,2.488000154495239258e+00
2.900000000000000000e+01,3.560000000000000000e+02,3.960000000000000000e+02,2.159000158309936523e+00
3.000000000000000000e+01,2.870000000000000000e+02,3.970000000000000000e+02,2.278000116348266602e+00
3.100000000000000000e+01,3.680000000000000000e+02,4.160000000000000000e+02,2.052000045776367188e+00
3.200000000000000000e+01,2.630000000000000000e+02,4.160000000000000000e+02,2.006000041961669922e+00
